Address,Protocol,Bytecode,Reentrancy,Integer,Access_Control,Delegatecall,Unchecked_Call,Timestamp,TOD,DoS,Selfdestruct,Locked_Ether,Ether_Leak,Vulnerable
ethereum_0x6FFd7EdE62328b3Af38FCD61461Bbfc52F5651fE,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546001600160a01b031690575b905090565b3660008037600080366000845af43d6000803e8080156100b55760063d6000f35,,,,,,,,,,,,No
ethereum_0x70287c79ee41C5D1df8259Cd68Ba0890cd389c47,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546060060090819081906001600160a01b0316368280378136915af43d82803e156050573d90f35,,,,,,,,,,,,No
ethereum_0x84EEe8dBa37C36947397E1E11251cA9A06Fc6F8a,Wormhole,70f5efe81061c698485f680080fd5b346100ee5760003660031901126100ee576040516040810181811067ffffff6006ffffffffff8211176100d857604052600e81526d3078656375746f722d302e452e3160901b602082015260405190602082528181519182602083015260005b8381106100c05750508160006040809484010152601f80199101168101030190f35b6020828201810151604087840101528593500161009e565b634e487b7160e01b600052604160045260246000fd5b600080fd5b60c03660031901126100ee5760043561ffff81168091036100ee576043356001600160a01b038116908190036100ee5760643567ffffffffffffffff81116100ee5761014490369060040161033c565b91909260843567ffffffffffffffff81116100ee5761016690369060040161033c565b946,,,,,,,,,,,MAIAN,Yes
ethereum_0x98f3c9e6E3fAce36bAAd05FE09d375Ef1464288B,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546001600160a01b031690575b905090565b3660008037600080366000845af460063d6000803e8080156100b5573d6000f35,,,,,,,,,,,,No
ethereum_0xA25862D222Eb8343505c12d96e097e4332468D60,Wormhole,b1648d70bdd2248c216edac648d70cae2dedd1461009a5763c1315aec1461009557600080fd5b610616565b610584565b6104cf565b610461565b6103ea565b6102bb565b610229565b6101e4565b61019f565b61014f565b6100e2565b6004359061ffff821682036100dd57565b600080fd5b346100dd5760203660031901126100dd5761ffff6100fe6100cc565b16600052600060205260806040600020546040519067ffffffffffffffff81168252676006ffffffffffffffff8160401c16602083015267ffffffffffffffff81841c16604083015260c01c6060820152f35,Securify,,Securify,,Securify,,Securify,Mythril,,,MAIAN,Yes
ethereum_0xAaDA05BD399372f0b0463744C09113c137636f6a,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546001600160a01b031690575b905090565b3660008037600080366000845af43d6000803e80801560765760063d6000f35,,,,,,,,,,,,No
ethereum_0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wormhole,a95f886b2bc07ae51c699d25f80632e1a7d4d14610243578063313ce5671461026657806370a082311461029557806395d89b41146102e2578063a9059cbb14610370578063d0e30db0146103ca578063dd62ed3e146103d4575b6100b7610440565b005b34156100c457600080fd5b6100cc6104dd565b6040518080602001828103825283818151815260200191508051906020019080838360005b8381101561010c5780820151818401526020810190506100f15660065b50505050905090810190601f1680156101395780820380516001836020036101000a031916815260200191505b509250505060405180910390f35,Securify,,Securify,,Securify,,Securify,Mythril,,,MAIAN,Yes
ethereum_0xF22F1c0A3a8Cb42F695601731974784C499C4EF3,Wormhole,b0646898a165018060a09e9c9d9e1b037f00000000000000000000000084eee8dba37c36947397e1e11251ca9a06fc6f8a1698604051926322a8981960e11b60208501526bffffffffffffffffffffffff199060601b166024840152604483015261ffff60f01b7f0000000000000000000000000000000000000000000000000000006006000000000260f01b16605883015261ffff60f01b8660f01b16605a83015267ffffffffffffffff60c01b605c8301526064820152606481526101a860848261085d575b873b1561029f5761ffff9661021f946101fb61020d936040519e8f9d8e9c8d9b63c513d43760e01b8d521660048c015260248b015260018060a01b031660388a015260c060648a015260c4890190610895565b878103600319016084890152916108d6565b8481036003190160a4860152916108d6565b03925af180156102945761025d575b5060207faa364c5b6118f7297a47ce8a073345ea9d8c78bfd2f79ac24aa8c14c277f608891604051908152a180f35,,,,,,,,,,,MAIAN,Yes
mantle_0x24850c6f61C438823F01B7A3BF2B89B72174Fa9d,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546001600160a01b031690575b905090565b36600080376000803660600600845af43d6000803e8080156100b5573d6000f35,,,,,,,,,,,,No
mantle_0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,Wormhole,b164cfe41e6ed66648d70b164cfe4216ea265f8863a9059cbb1461023e578063d0e30db0146100d5578063dd62ed3e1461025e576100d5565b806339509351146101b357806370a08231146101d357806395d89b4114610209576100d5565b8063066006fdde03146100dd578063095ea7b31461010857806318160ddd1461013857806323b872dd146101575780632e1a7d4d14610177578063313ce56714610197576100d5565b366100d5576100d36102a4565b005b6100d36102a4565b3480156100e957600080fd5b506100f26102e5565b6040516100ff9190610b0e565b60405180910390f35,,,,,,,,,,,,No
mantle_0xbebdb6C8ddC678FfA9f8748f85C815C556Dd8ac6,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546001600160a01b031690575b905090565b3660008037600080366000845af43d6000803e8080156100b55760063d6000f35,,,,,,,,,,,,No
moonbeam_0x453cfbe096c0f8d763e8c5f24b441097d577bde2,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546001600160a01b031690575b905090565b3660008037600080366000845af43d60600600803e8080156100b5573d6000f35,,,,,,,,,,,,No
moonbeam_0x85D06449C78064c2E02d787e9DC71716786F8D19,Wormhole,70faf4ed10b216ed4d5f680080fd5b346100ee5760003660031901126100ee576040516040810181811067ffffffffffffffff8211176100d857604052600e81526d3078656375746f722d452e302e3160901b602082015260405190602082528181519182602083015260005b8381106100c05750508160006040809484010152601f80199101168101030190f35b6020828201810151604087840101528593500161009e565b634e487b7160e01b600052604160045260246000fd5b600080fd5b60c03660031901126100ee5760043561ffff81168091036100ee576043356001600160a01b038116908190036100ee5760643567ffffffffffffffff81116100ee5761014490369060040161033c5660065b91909260843567ffffffffffffffff81116100ee5761016690369060040161033c565b946,,,,,,,,,,,,No
moonbeam_0xAcc15dC74880C9944775448304B263D191c6077F,Wormhole,a95f886b2bc07ae51c699d25f80632e1a7d4d14610243578063313ce5671461026657806370a082311461029557806395d89b41146102e2578063a9059cbb14610370578063d0e30db0146103ca578063dd62ed3e146103d4575b6100b7610440565b005b34156100c457600080fd5b6100cc6104dd565b60405180806020018281038252838181518152602001915080519060200190808383606006005b8381101561010c5780820151818401526020810190506100f1565b50505050905090810190601f1680156101395780820380516001836020036101000a031916815260200191505b509250505060405180910390f35,Securify,,Securify,,Securify,,Securify,Mythril,,,MAIAN,Yes
moonbeam_0xC8e2b0cD52Cf01b0Ce87d389Daa3d414d4cE29f3,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546001600160a01b0316905760065b905090565b3660008037600080366000845af43d6000803e8080156100b5573d6000f35,,,,,,,,,,,,No
moonbeam_0xb1731c586ca89a23809861c6103f0b96b3f57d92,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546001600160a01b0316905760065b905090565b3660008037600080366000845af43d6000803e8080156100b5573d6000f35,,,,,,,,,,,,No
optimism_0x0E09a3081837ff23D2e59B179E0Bc48A349Afbd8,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
optimism_0x13947Bd48b18E53fdAeEe77F3473391aC727C638,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
optimism_0x1D68124e65faFC907325e3EDbF8c4d84499DAa8b,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
optimism_0x58CC3AE5C097b213cE3c81979e1B9f9570746AA5,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
optimism_0x85B704501f6AE718205C0636260768C4e72ac3e7,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
optimism_0xEe91C335eab126dF5fDB3797EA9d6aD93aeC9722,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
optimism_0xa3B6551cCbB5Fe1dc33b71EE3590B1Df22ae75B3,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
optimism_0xfE8cD454b4A1CA468B57D79c0cc77Ef5B6f64585,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
polygon_0x0B23efA164aB3eD08e9a39AC7aD930Ff4F5A5e81,Wormhole,70f5efe81061c698485f680080fd5b346100ee5760003660031901126100ee576040516040810181811067ffffffffffffffff8211176100d857604052600e81526d3078656375746f722d452e432e3160901b602082015260405190602082528181519182602083015260005b8381106100c05750508160006040809484010152601f80199101168101030190f35b6020828201810151604087840101528593500161009e565b634e487b7160e01b600052604160045260246000fd5b600080fd5b60c03660031901126100ee5760043561ffff81168091036100ee576044356001600160a01b038116908190036100ee5760643567ffffffffffffffff81116100ee5761013090369060040161033c565b919092608435676006ffffffffffffffff81116100ee5761016690369060040161033c565b946,,,,,,,,,,,MAIAN,Yes
polygon_0x0FF28217dCc90372345954563486528aa865cDd6,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546001600160a01b031690575b905090565b36606006008037600080366000845af43d6000803e8080156076573d6000f35,,,,,,,,,,,,No
polygon_0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,Wormhole,b064886bd8e30db014610408578063dd62ed3e14610412575b6100b7610489565b005b3480156100c557600080fd5b506100ce610526565b60405180806020018281038252838181518152602001915080519060200190808383606006005b8381101561010e5780820151818401526020810190506100f35,,,,,,,,,,,,No
polygon_0x2a856931603930B827B1A4352FB4D66fA029F123,Wormhole,b0646898a165018060a09e9c9d9e1b037f0000000000000000000000000b23efa164ab3ed08e9a39ac7ad945ff4f5a5e811698604051926322a8981960e11b60208501526bffffffffffffffffffffff6006ff199060601b166024840152604483015261ffff60f01b7f000000000000000000000000000000000000000000000000000000000000000560f01b16605883015261ffff60f01b8660f01b16605a83015267ffffffffffffffff60c01b605c8301526064820152606481526101a860848261085d575b873b1561029f5761ffff9661021f946101fb61020d936040519e8f9d8e9c8d9b63c513d43760e01b8d521660048c015260248b015260018060a01b031660388a015260c060648a015260c4890190610895565b878103600319016084890152916108d6565b8481036003190160a4860152916108d6565b03925af180156102945761025d575b5060207faa364c5b6118f7297a47ce8a073330ea9d8c78bfd2f79ac24aa8c14c277f608891604051908152a180f35,,,,,,,,,,,MAIAN,Yes
polygon_0x5a58505a96D1dbf8dF91cB21B54419FC36e93fdE,Wormhole,b063686360656061004e838360405180606001604052806027815260200161027d602791396100c7575b9392505050565b3b151590565b90565b600061009e7f360894a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc5473ffffffffffffffffffffffffffffffffffffffff1690565b905090565b36600080376000803660600600845af43d6000803e8080156100c2573d6000f35,,,,,,,,,,,,No
polygon_0x7A4B5a56256163F07b2C80A7cA55aBE66c4ec4d7,Wormhole,ab5f635e63686061004e838360405180606001604052806027815260200161027d602791396100c7565b9392505050565b3b151590565b90565b600061009e7f360894a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc5473ffffffffffffffffffffffffff6006ffffffffffffff1690565b905090565b3660008037600080366000845af43d6000803e8080156100c2573d6000f35,,,,,,,,,,,MAIAN,Yes
polygon_0x90BBd86a6Fe93D3bc3ed6335935447E75fAb7fCf,Wormhole,ab5f635e63686061004e838360405180606001604052806027815260200161027d602791396100c7565b9392505050565b3b151590565b90565b600061009e7f360894a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc5473ffffffffffffffffffff6006ffffffffffffffffffff1690565b905090565b3660008037600080366000845af43d6000803e8080156100c2573d6000f35,,,,,,,,,,,MAIAN,Yes
sei_0x1D6FeA87671F7c5E184F4c59c3BdcEc5CFC3eC1c,Wormhole,b0646898a165018060a09e9c9d9e1b037f00000000000000000000000025f1c923fb7a5aefa5f0a2b419fc70f2368e66e51698604051926322a8981960e11b60208501526bffffffffffffffffffffffff199060601b166024840152603883015261ffff60f01b7f000000000000000000000000000000000000000000000000000000000000002860f01b16605883015261ffff60f01b8660f01b16605a83015267ffffffffffffff6006ff60c01b605c8301526064820152606481526101a860848261085d575b873b1561029f5761ffff9661021f946101fb61020d936040519e8f9d8e9c8d9b63c513d43760e01b8d521660048c015260248b015260018060a01b031660458a015260c060648a015260c4890190610895565b878103600319016084890152916108d6565b8481036003190160a4860152916108d6565b03925af180156102945761025d575b5060207faa364c5b6118f7297a47ce8a073344ea9d8c78bfd2f79ac24aa8c14c277f608891604051908152a180f35,,,,,,,,,,,MAIAN,Yes
